url,message
https://github.com/square/retrofit/commit/246bef5bf34c0598a91038b2e15bace7718408d4,Remove old ProGuard nonsense.  <enter> As of API 26 the android.jar contains the classes checked by Platform and used by Platform.Java8. And we don't encourage throwing checked exceptions from the service method but instead routing them through your call adapter. 
https://github.com/square/retrofit/commit/2e15cf9e75e4204aa492ecc1cbe53053f95a2a8f,Promote Android logging to a class which knows about chunking.  <enter> Remove the concept of chunking from calling code. This is an Android-specific implementation detail which is now only performed when needed. 
https://github.com/square/retrofit/commit/9d683b75b111e60d30da8a03335d2ce71f5e8585,"Migrate forced suspension mechanism from yield to Dispatcher.Default  <enter> Since it's possible for certain dispatchers to completely avoid yielding, and currently the immediate dispatchers exhibit this behavior, we need an alternate mechanism of forcing suspension or UndeclaredThrowableExceptions will still be seen. <enter> Retrofit does not have its own thread pool onto which we can defer resuming. Instead we rely to Dispatchers.Default and forcibly suspend the caller using low-level coroutine intrinsics. "
https://github.com/spring-projects/spring-boot/commit/ae3225e76e6f5e7d7680bfd9b5cca9da13a6efbc,"Mention that Lettuce requires commons-pool2  <enter> We intend to remove this limitation in a future milestone but as the Lettuce auto-configuration requires `commons-pool2`, this commit updates the How-To to mention that. <enter> See  <pr_link> "
https://github.com/junit-team/junit4/commit/1360f9b696f2fb1bc32b16b070ffb3363a88864f,Update Maven GPG plugin from 1.4 to 1.5.  <enter> Just to keep up-to-date. Release notes:  http://jira.codehaus.org/browse/MGPG/fixforversion/17635 
https://github.com/square/okhttp/commit/16f1d048165d2bf0aee4833ff7d8b415f537ce64,"api has changed, fixing the example "
https://github.com/square/okhttp/commit/32a2b1d8d000a19d4a340cc1d77a68973a9d65dc,"OkBuffer API sketch.  <enter> I'm unhappy with java.io:  * No timeouts.  * Every layer needs to copy bytes around. Always copying bytes.  * Features like mark/reset and available() are clumsy.  * Its awkard in mixed text/binary protocols like HTTP because    character decoding is separate and takes over the stream. <enter> Unfortunately java.nio isn't better, just different:  * It's complex.  * Buffers are fixed size.  * No built-in buffer pooling.  * Features like mark/reset/position are clumsy. <enter> This is an obnoxious attempt at a 3rd I/O interface, mostly inspired by InputStream and OutputStream, but using growable buffers instead of byte arrays as the core data container. "
https://github.com/junit-team/junit4/commit/d2b75f93d21d2584efab1129aacd1f3020c37fca,"Document limitationBuild with Maven 3.1.1 (using Maven Wrapper) <enter>
This makes the build independent from the Maven version that is
installed on the build machine. E.g. Travis has Maven 3.5.6 installed
that does not support Java 6 anymore.
Maven version 3.1.1 is used because all newer version don't support Java 1.5."
https://github.com/spring-projects/spring-boot/commit/893654bdd1d71fdf42b21d8ca16c4c18faf6a3ea,Update documentation for new HealthIndicator support 
https://github.com/junit-team/junit4/commit/8a367c1b918f02135d333f3cea8b576c20287361,"Revert 'ExternalResource: declare after() to throw Throwable ( <pr_link> )'  <enter> Revert commit  <otherCommit_link> . It breaks code that extends ExternalResource, overrides after() and calls super.after() in after(). "
https://github.com/junit-team/junit4/commit/a90b496a6595856066504baf4f737fb853a6e45d,"Ensure exceptions from methodBlock() don't result in unrooted tests.  <enter> The introduction of the runLeaf() method in BlockJUnit4ClassRunner in JUnit 4.9 introduced a regression with regard to exception handling. <enter> Specifically, the invocation of methodBlock() is no longer executed within a try-catch block as was the case in previous versions of JUnit. <enter> Custom modifications to methodBlock() or the methods it invokes may in fact throw exceptions. In such cases, exceptions thrown from methodBlock() cause the current test execution to abort immediately. As a result, the failing test method is unrooted in test reports, and subsequent test methods are never invoked. Furthermore, RunListeners registered with JUnit are not notified. <enter> This commit addresses this issue by wrapping the invocation of methodBlock() within a try-catch block. If an exception is not thrown, the resulting Statement is passed to runLeaf(). If an exception is thrown, it is wrapped in a Fail statement which is passed to runLeaf(). <enter>  Closes   <issue_link>   Closes   <pr_link> "
https://github.com/junit-team/junit4/commit/0d6cd750d53486f01f12ddfee8657d94b5940574,Remove old todo 
https://github.com/square/okhttp/commit/0d069f3b7bc524320fc76051408384f8ece77412,Prefer ByteString.encodeString.  <enter> This saves cloning the byte array because the byte array can't be modified by the caller. 
https://github.com/spring-projects/spring-boot/commit/85c0b44dcbbe4d201f8b7fd72a97c31c2d07a3ec,"Test that LaunchedURLClassLoader works when thread is interrupted  <enter> Previously, RandomAccessDataFile used a semaphore and acquired it interruptibly. This meant that an interrupted thread was unable to access the file. Notably, this would prevent LaunchedURLClassLoader from loading classes or resources on an interrupted thread. <enter> The previous commit ( <otherCommit_link> ) updates RandomAccessDataFile to acquire the semaphore uninterruptibly. This commit adds a test to LaunchedURLClassLoader to verify that it can now load a resource from an interrupted thread. <enter>  Closes   <pr_link> "
https://github.com/spring-projects/spring-boot/commit/f9d94c6ed080c45bc96a76e134d9db5bb038f900,Remove duplicate word in docs 
https://github.com/spring-projects/spring-boot/commit/2a85a2557d37e133a10a513fc71b5ccf4ee2d4ff,"Fix health indicator auto-configuration order  <enter> Previously, the health auto-configuration `AutoconfigureOrder` entry for couchbase was referring to the standard couchbase auto-configuration that is not responsible to configure the `CouchbaseOperations` bean. Yet, the health indicator implementation was relying on the presence of such a bean. <enter> This commit fixes the `AutoconfigureOrder` entry so that it refers to `CouchbaseDataAutoConfiguration` now. <enter>  Closes   <issue_link> "
https://github.com/spring-projects/spring-boot/commit/fe3d2c39a0f4cf016c8ceb27dbeab5508c85e65f,Fix broken links in the documentation 
https://github.com/spring-projects/spring-boot/commit/715cf7da7564daaa8c349d34bd826b27ad71b183,"Do not enable cglib if spring.aop.proxy-target-class is configured  <enter> This commit makes sure to honour the `spring.aop.proxy-target-class` property if set by the user. Previously, the `PersistenceExceptionTranslationPostProcessor` was always configured to use cglib, regardless of the value of that property. <enter>  Closes   <issue_link> "
https://github.com/spring-projects/spring-boot/commit/e69ec6bb09e93aa5d240cfdb826e93cebb91278e,"Log classpath once environment has been prepared  <enter> Previously, the classpath would be logged in response to the ApplicationStartedEvent. At this point, logging could be disabled while the logging system is being initialized, or because the log levels configured in the environment have not yet been applied. <enter> This commit moves the logging to happen in response to an ApplicationEnvironmentPreparedEvent by which point the logging system has been initialized and its levels have been configured. <enter>  Closes   <issue_link> "
https://github.com/square/retrofit/commit/948a0db7ef1d46c66237ed2feb9f6f08ee159c68,"Allow service interfaces to extend other interfaces  <enter> With a higher minSdkVersion, the bug which prevented this on Android no longer exists. "
https://github.com/spring-projects/spring-boot/commit/da4f8514b293ef1c99deb0024e8147d4e553aa49,Add byte-buddy managed dependency  <enter> Add a managed dependency for byte-buddy since Mockito needs 1.6 and Hibernate pulls in 1.5. <enter> See  <issue_link> 
https://github.com/square/okhttp/commit/09f424f12e48e2640915bf61c86a9ecd928e459e,fix README.md typo ( <pr_link> ) 
https://github.com/square/retrofit/commit/0fff59140b5791ad0f1b1c7bf7826db2e00a73f1,Pull out ServiceMethod base class  <enter> This will allow us to support multiple forms of invocation beyond HTTP calls. 
https://github.com/spring-projects/spring-boot/commit/8561929164846ef4b3323a8b3f88a09ea1441785,"Improve Spring Session sample  <enter> This commit improves the Spring Session sample by providing multiple build profiles that make it possible to easily try out different session stores. By default, JDBC session store backed by an in-memory embedded H2 database is used. <enter> See  <pr_link> "
https://github.com/spring-projects/spring-boot/commit/fa6ee8e34d5f76ee57dd9f9c84bb047c5ee3d356,Clarify h2-console requires a servlet-based web app  <enter> Fixes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/46fbca66a69d102db55f7c454565f82ff5be6b98,Fix typo 'a' -> 'an'
https://github.com/junit-team/junit4/commit/cb0c4e9f7c9be8be7c11e4934f6bd71a312102ec,"For <issue_link> , remove FrameworkMethod.getParameterSignatures()  <enter> Having this method in place made a class from the 'core' of JUnit (org.junit.runners.model) depend on something from 'experimental' -- a dependency going in the wrong direction. "
https://github.com/apache/dubbo/commit/80776517e923a7bb77a307b74d3b5fdfa1c2b22d,"temporarily change spring-context-support dependency back to SNAPSHOT, the formal release turns to be broken."
https://github.com/apache/dubbo/commit/ff76661ef4ad2af0b92c208dc0740bb00e93020b,change version to 2.7.6-SNAPSHOT to prepare for next major release 
https://github.com/square/okhttp/commit/9b4e74f8c8ce6fff4281c2d7369fb25f6772a64e,"A Pipe.  <enter> This is something we need to implement HttpURLConnection atop the native OkHttp API. The application thread wants to be active, writing to its OutputStream. But in OkHttp's API, this work wants to happen in the RequestBody.writeTo() callback. To make this work we give the HttpUrlConnection OutputStream the sink end of the pipe, and the RequestBody the source end of the pipe. It's a bit of plumbing, but the benefit is that backpressure, timeouts, and failures will propagate as expected. "
https://github.com/apache/dubbo/commit/b4afeb982b943ca8c6bbd261302a9e161c2e98a9,"follow up for pr#4339, remove the space ( <pr_link> ) "
https://github.com/square/okhttp/commit/dac5aed3d5f9307b9d1ab0a8c7840b232d053ef3,"Move connection pooling logic.  <enter> Previously we had this ugly, awkward release() method that attempted to manage connection pooling, discarding streams for caching, and closing broken streams. <enter> Move connection reuse to HttpConnection, with policy informed by HttpEngine. It specifies what to do when the connection becomes idle: pool, close or hold. The connection does what it's told. "
https://github.com/square/retrofit/commit/ffab8145393225741167a003577696549573e857,Fix spelling 
https://github.com/spring-projects/spring-boot/commit/f34508ff8a1d85b43a0beccfc8d7377c2c993450,Remove outdated key  <enter> The `spring.metrics.export.redis.aggregate-key-pattern` is no longer defined but was still referenced in the documentation. 
https://github.com/apache/dubbo/commit/5668d740766f6303e789f072100cd235e4b67582,"Fix export provider error, change to catch throwable, handle NoClassDefFoundError ( <pr_link> ) "
https://github.com/apache/dubbo/commit/54b0d7e3f4bc8f348c6260f649c6e3174d5b8a03,Remove duplicate dependency from [dubbo-bom] and [dubbo-demo-xml-consumer] ( <pr_link> ) 
https://github.com/spring-projects/spring-boot/commit/8e2e493946357bcefb53d0b0a608becad7719413,"Remove HSQLDB dependency from Batch Starter  <enter> This commit removes HSQLDB dependency from Batch Starter as most apps that use Spring Batch will prefer to use a RDBMS of their choice to store batch metadata. <enter> Additionally, explicit spring-jdbc dependency has been replaced with JDBC Starter dependency. <enter> See  <pr_link> "
https://github.com/square/retrofit/commit/8bd6c990a728955f91646156b78244061ea91a2a,Prepare next development version 
https://github.com/square/retrofit/commit/b3fcdca9939f376d9f825bb6ccaeeaa97c0f8325,"Fix inconsistencies in javadocs.  <enter> These changes were made with consistency in mind, in relation to the rest of the project:  - Change self-closing <p/> tags to regular <p> tags.  - Add missing <p> tags. "
https://github.com/apache/dubbo/commit/48cb8e41a76b49b184f2b97e61b42eb109a16229,refactor package  <enter> git-svn-id:  http://code.alibabatech.com/svn/dubbo/trunk@1395  1a56cb94-b969-4eaa-88fa-be21384802f2 
https://github.com/apache/dubbo/commit/93b1cf014af7cce13f12816ab7114881765d4471,"Move UT in config-api to bootstrap temporarily, to solve the unreasonable dependency problem between modules. For long term run, we should refactor the config-api module to stop it from depending on other modules."
https://github.com/junit-team/junit4/commit/46036e7146f9dd0ca44baaec490692b967edd0ce,"javadoc'ed, and with better names "
https://github.com/spring-projects/spring-boot/commit/9d4ada793902c15f6b62ae0dd4ad45ca0ef5b197,"Add Tomcat 7 and Jetty 8 samples  <enter> Switch the Tomcat 8 and Jetty 9 samples to Tomcat 7 and Jetty 8. Since Tomcat 8 and Jetty 9 are now the default versions the previous samples are no longer relevant, however, we do need integration tests to check that we remain compatible with Tomcat 7 and Jetty 8. <enter> See  <issue_link> "
https://github.com/apache/dubbo/commit/81e61cc5c3d83b716ca2e712ccdc444c0fff208a,remove unnecessary null check  before instance of (#4321) <enter>  <enter> Signed-off-by: jimin.jm <slievrly@163.com>
https://github.com/spring-projects/spring-boot/commit/9a9111af2132ff50afe4aa0704be4bce19cf76fa,"Support path discovery for main dispatcher servlet  <enter> Add an `DispatcherServletPath` interface which provides a much more consistent way to discover the path of the main dispatcher servet. <enter> Prior to this commit, auto-configurations would often make use of the `ServerProperties` class to discover the dispatcher servlet path. This mechanism isn't very explicit and also makes it hard for us to relocate that property in Spring Boot 2.1. <enter> This commit also reverts most of  <otherCommit_link>  since it is now clear that the supporting multiple dispatcher servlet paths will be much more involved that we originally anticipated. <enter>  Closes   <issue_link> "
https://github.com/spring-projects/spring-boot/commit/fcf468062602966c508c260ef54da55e2d48c49a,Polish 'Document how to add metadata for collection and enum default values' <enter>  Closes   <issue_link> 
https://github.com/junit-team/junit4/commit/e15b287ccec2a1f4866a8bd1cd2a313a6163163d,"Only use a property where multiple entries need syncing  <enter> * The hamcrest version is only used in one place, i.e. the dependency. * Using properties to define dependency versions can cause issues for others. * Using properties to define a shared version across multiple dependencies causes less issues when you have multiple dependencies that need to be kept in sync. * We only have one dependency here and it doesn't need syncing to any other dependency * Therefore the right thing is to just specify the version in the dependency * End users can still override the dependency in their poms. "
https://github.com/junit-team/junit4/commit/fd2c4fbbf74f01eecef1680fa1365052d0302d19,Added some names to list of contributors 
https://github.com/square/retrofit/commit/eccfe208bcb7c54d357c60842aa6e33cc15424cd,"Switch to a better, custom validating subscriber.  <enter> TestSubscriber is a poor implementation for correctness testing. This new subscriber ensures all events are tested by being a JUnit rule. It also consumes events as they're validated so that assertion becomes more like a script than a ledger. <enter> This also switches tests to use unsafeSubscribe to ensure that any contract violations are not being suppressed. The latest version of RxJava is required for accessing this method on Completable. "
https://github.com/square/retrofit/commit/46cdff20b53a84e816d6022541347b3c06a5a52b,"Fatal errors should crash the dispatcher thread  <enter> This is an imperfect fix as uncaught exceptions reaching OkHttpCall which are not fatal still only log, but most of the adapters are defending against anything getting this far already. <enter> Also contained is a fix for the RxJava 2 async adapter. Non-200 responses delivered to the body observer would be forwarded to onError. If that callback threw a fatal exception, it would be re-delivered to the body observer despite it having already called a downstream terminal method. The fatal error should have been propagated by the async observer instead of attempting to make its way back downstream. "
https://github.com/spring-projects/spring-boot/commit/3b07e4e633ebcbdb0836ed7ad0b21fc8f0b42a9e,Fix typos in the documentation: though -> through  <enter> Closes   <pr_link> 
https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c,"API change: Make OkHttpClient accessors final  <enter> If we want these to be vals to Kotlin, they can't be open. I think the motivation to make these non-final was pretty weak, and I don't mind breaking API compatibility here. "
https://github.com/square/retrofit/commit/d80636923c595ed665adc6066f1377a6a1304f6a,Move source/target config out of error-prone block  <enter> Error-prone only works on pre-12 at the moment and we need this configuration to apply for all JDKs. 
https://github.com/junit-team/junit4/commit/6ee76dc22e56457cb5904eb6c5c0bf97939880cb,Update build_tests.sh to test 'ant profile' 
https://github.com/square/okhttp/commit/855c114f4f6fce3e0e1ae71479f89c9d5ad066d6,"Read/write access for byte, short and int.  <enter> This is big-endian only because that's all we use in OkHttp. "
https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0,Define async APIs and switch Job to use HttpEngine directly.  <enter> Using HttpEngine directly introduces some duplicated code with HttpURLConnection. It also breaks the response cache. I think this is the best route going forward; and eventually we could invert this relationship to have HttpURLConnection depending on Job directly rather than vice versa. 
https://github.com/junit-team/junit4/commit/236e75bd968935cf8728c3f7aaaccaefd2f9c737,Adapt links to reflect repo rename 
https://github.com/junit-team/junit4/commit/bcf2c17851197328bb7bc008f916a6648de193aa,Converted tabs to spaces  <enter> Converted tabs to spaces for newly added code to be in line with guidelines. 
https://github.com/spring-projects/spring-boot/commit/abd7bc0466722b2a6e2b145a630fdb342a7f1656,Add OAuth2 resource server sample  <enter> Shows how to use @EnableResourceServer in a pure resource server and configure the secure paths. 
https://github.com/spring-projects/spring-boot/commit/8e8bf8e1779ffcef2ec35c6921b6b596c0c8353a,Uses the latest version of Tomcat 7 in the sample 
https://github.com/square/retrofit/commit/6108179c09dae0ccdd7e8d97d4a3b79f9f4443a4,"Use custom exception type when triggering mock failure.  <enter> Since we omit the stack trace, this more clearly indicates the source being from Retrofit's mock behavior. "
https://github.com/square/retrofit/commit/49bba7d60f2a920e138e9388c515ee58fc8c4bcf,Rewrite RxJava call adapter tests to be more understandable. 
https://github.com/square/okhttp/commit/32b7675b726a1ca62f5080581f6daaf9b7c6a48e,Use ResponseBody to model the response body everywhere.  <enter> This makes cache writing and gzip layering work a bit nicer because there are fewer fields in HttpEngine to track the various competing streams. 
https://github.com/square/okhttp/commit/59a6804c91328c2d1eb096054590b213ab711d22,Tests for canceling async requests. 
https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0,Make HttpConnection.connect return full working connections.  <enter> Previously the returned connections required the caller to do extra work: setting up tunnels (which could require auth) and performing an SSL handshake. With this change we make a complete working connection in HttpConnection.connect(). <enter> This will make it easier to fix fallback when a single domain has multiple IP addresses and some of those addresses are not reachable. <enter> This will also make it easier to do SPDY through HTTP proxies. 
https://github.com/apache/dubbo/commit/3308a197751eeb97baddf157f53813a3447d159f,fix typo:metodName ( <pr_link> ) 
https://github.com/spring-projects/spring-boot/commit/49ef93602e4db89944a5897fb250121186161d2c,Add external-file-property to LogFileMvcEndpoint  <enter> Add an additional property to LogFileMvcEndpoint to allow log files to be read from an external location. This is helpful when a launch.script is used to start the boot-application and the logfile is written by a redirect of stdout/stderr. <enter>  Fixes   <issue_link>   Closes   <pr_link> 
https://github.com/spring-projects/spring-boot/commit/5b2de5c81dc1cc3ab4e8c21ae615bc4d19567347,"Configure PathPattern for RSocket routing  <enter> This commit configures a `PathPatternRouteMatcher` in the RSocket support if spring-web is on the classpath. This `RouteMatcher` implementation is more efficient than the `SimpleRouteMatcher`, which is based on the `AntPathMatcher`. <enter>  Closes   <issue_link> "
https://github.com/junit-team/junit4/commit/d3d7a8b1389e53055d4de9de3aa319053b4a5524,Identify reflection package jdk.internal.reflect  <enter> JDK 9 uses classes from the package jdk.internal.reflect instead of sun.reflect. 
https://github.com/spring-projects/spring-boot/commit/644ab5f3e4319610632b60cbbc4f9141f3ba3470,Align SessionsEndpoint with Spring Session API improvements  <enter> This commit aligns SessionsEndpoint with FindByIndexNameSessionRepository API improvements that simplifies retrieval of sessions by principal name. <enter>  Closes   <pr_link> 
https://github.com/apache/dubbo/commit/a5cc7a26179aab97b3bee3fcc93fe90ac0ecb29f,reduce the level of request data in timeout log ( <pr_link> )  <enter> to control the size of log 
https://github.com/apache/dubbo/commit/9396ace4fc00ca8f2e331b49ddabcb1e138e9e1c,fix typo ( <pr_link> ) 
https://github.com/square/retrofit/commit/46598adb1da0f6d2498d9f8b815b170bf95fe1f8,Use the annotations directly for parameter handling.  <enter> Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything. <enter> Deprecate the pre-encoded annotations in favor of boolean fields on the corresponding 'regular' annotation. 
https://github.com/junit-team/junit4/commit/7e77e49c40afb951ae5a5cbdf75ebb4a478e2bb7,Updated README.html 
https://github.com/spring-projects/spring-boot/commit/a79f71cbe802a8d87bc22e6eba67553ccedd54a7,Add @IntegrationComponentScan auto-configuration  <enter> Update Spring Integration auto-configuration so that `@IntegrationComponentScan` from `AutoConfigurationPackages` is implicitly applied. Prior to this commit `@MessagingGateway` interfaces would only get picked up if `@IntegrationComponentScan` was added alongside with the `@SpringBootApplication`. <enter>  Fixes   <issue_link>   Closes   <pr_link> 
https://github.com/spring-projects/spring-boot/commit/b0579c1cf38aa6815ee180a2e61640cfbc2447d2,"Ensure JPA vendor properties are period separated  <enter> If you bind to Map<String,Object> you get a nested Map instead of period-separated keys. This change just makes JpaProperties expose a Map<String,String> so the keys are sane. <enter>  Fixes   <issue_link> "
https://github.com/junit-team/junit4/commit/2568203bdebd5a4a4ad9aa74b1d8369d22f668a3,Replaced IllegalArgumentException for IOException  <enter> It's more consistent to throw an IOException instead of an IllegalArgumentException 
https://github.com/square/retrofit/commit/1d64f9763e1f5aa3d049710df8366f425109672f,Use a dummy value to further validation optional delegation  <enter> Prior to this other things might cause a null value. This ensures the value can only come from only place. 
https://github.com/apache/dubbo/commit/9157beac5da52530fc6336e419bf02d57e9cce6c,refactor package  <enter> git-svn-id:  http://code.alibabatech.com/svn/dubbo/trunk@1386  1a56cb94-b969-4eaa-88fa-be21384802f2 
https://github.com/spring-projects/spring-boot/commit/1a764d9c06f2a96722c04b8d8bb1edf89e424628,Default Tomcat to not save SESSIONS.ser file  <enter> Update TomcatEmbeddedServletContainerFactory so that session data isn't serialized by default. Prior to this commit the SESSIONS.ser file would either be written to `/tmp` or into `baseDir` (if one was set). <enter> By not saving session data we align Tomcat with the other embedded servlet containers and reduce the risk of sensitive information being left in `/tmp`. <enter>  Fixes   <issue_link> 
https://github.com/square/okhttp/commit/02b08fbde7b1726d7a4c0dc971152751ac82ca0a,"Allow HTAB in header values.  <enter> RFC 7230 section 3.2 allows HTAB ('	', 'u0009') inside header values as long as there is not more than one in a row:    https://tools.ietf.org/html/rfc7230#section-3.2  <enter> Before this CL, OkHttp previously disallowed HTAB in header values. This CL changes behavior to allow any number of consecutive HTABs inside a header value; this is more permissive than the RFC, but is consistent with how OkHttp currently treats space characters (' ', 'u0020'). "
https://github.com/spring-projects/spring-boot/commit/985c8f75982da4fabc1c8a5958a57706d4d4feab,Polish RSocket support 
https://github.com/square/okhttp/commit/0137eb9dbad165caea7189c5c3e09382563ef8bd,Remove unnecessary use of grouping parentheses  <enter> Let's remove warnings found by errorprone. <enter> - attempt ``` okhttp/okhttp/src/test/java/okhttp3/CallTest.java:2056: warning: [UnnecessaryParentheses] Unnecessary use of grouping parentheses             sink.writeUtf8('attempt ' + (attempt++));                                         ^     (see  https://errorprone.info/bugpattern/UnnecessaryParentheses )   Did you mean 'sink.writeUtf8('attempt ' + attempt++);'? ``` <enter> - isEaualTo ``` okhttp/src/test/java/okhttp3/OkHttpClientTest.java:287: warning: [UnnecessaryParentheses] Unnecessary use of grouping parentheses       assertThat(expected.getMessage()).isEqualTo(('protocols must not contain null'));                                                   ^     (see  https://errorprone.info/bugpattern/UnnecessaryParentheses ) ``` 
https://github.com/spring-projects/spring-boot/commit/123ffd736c0a435f24f8d9c647e5d384de8cab4a,Exclude @ManagedResources from Endpoint MBeans  <enter> If an Endpoint is already @ManagedResource then it doesn't need an additional (probably wrong) MBEan registration based on the invoke() method. 
https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146,Make ParallelComputer more beautiful by creating a Decorator  <enter> extension point in ParentRunner <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org> 
https://github.com/apache/dubbo/commit/243e57130646c69c047910dd079f19cbadc57613,Remove unnecessary null check. 
https://github.com/spring-projects/spring-boot/commit/e3899df22c1f8de17081fababcbd5c406a3c8541,"Configure Spring Data Couchbase explicitly  <enter> This commit configures Spring Data Couchbase explicitly rather than relying on the abstract configuration class. This has the advantage of simplifying the auto-configuration and let it us proxy-free configuration classes. <enter> Spring Boot no longer uses or interacts with CouchbaseConfigurer. Users relying on that to teach Spring Boot which components to use should rely on `@Primary` flag instead in case of multiple beans of the same type. <enter> `CouchbaseConfiguration` is no longer public as extending from it is no longer necessary. If the `CouchbaseEnvironment` has to be customized, a `CouchbaseEnvironmentBuilderCustomizer` bean can be registered to tune the auto-configured environment. <enter>  Closes   <issue_link> "
https://github.com/apache/dubbo/commit/09722e3a93ad4ba40edf38ebdbfd7afee4977ee6,Remove unnecessary dependencies 
https://github.com/spring-projects/spring-boot/commit/12bfca56d617f935e0a53760bf18f300eba8a430,Remove unnecessary null check  <enter> See  <pr_link> 
https://github.com/spring-projects/spring-boot/commit/036aace2cca7f33c0e96d3b222376b48947b735f,Add details in Jest ElasticSearch HealthIndicator  <enter> This commit polishes the previous one and aligns the Jest HealthIndicator with the changes made for the REST variant. <enter>  Closes   <pr_link> 
https://github.com/square/retrofit/commit/a19609a16359af66aec5410459899291b2c45cf1,Add example of using JSON converter as a String converter.  <enter> This also adds the Retrofit instance as a param to the string converter to allow it to delegate to others directly. This brings it into parity with the method signatures of the other converter methods anyway. 
https://github.com/apache/dubbo/commit/8b6f4456d5664f4e7f32b0e772befc4b12086aaa,Minor improvement on test cases: <pr_link> <enter> 1. Use org.junit.Assert instead of junit.framework.Assert(@Deprecated since Junit 4) <enter> 2. Use assertTrue and other assert methods through static import to make codes easier to read
https://github.com/junit-team/junit4/commit/a3e01b1ebea12f5fdfb6349e9e72623ac1f3b232,Cleaning up indentation  <enter> The inline method refactoring conducted by eclipse introduced some extra tabs. <enter> Incomplete - task : Issue 551: Resolve sensitive equality in MethodSorter test. 
https://github.com/junit-team/junit4/commit/638e82435a01af83e77c23e9f8d7b658a89eb4bf,"Use %n in string.format() ( <pr_link> )  <enter> In format strings, it is generally preferable better to use %n, which will produce the platform-specific line separator. "
https://github.com/spring-projects/spring-boot/commit/7019894f0ec7f6fd27121d94aa08022bd3040af9,"Clarify the role of spring-boot-starter-cache  <enter> The cache abstraction is a core feature of the Spring Framework. Basic features such as `@EnableCaching` are therefore available by default with no extra dependencies necessary. <enter> However, the actual cache adapters for JCache, Ehcache 2.x, Caffeine and Guava are located in a separated module, `spring-context-support`. Spring Boot provides that artifact via the `spring-boot-starter-cache` starter. <enter> It is quite easy to 'only' add the cache library dependencies and forget about this extra dependencies since `@EnableCaching` is available by default. This commit clarifies the role of the starer in each section so that it is more obvious. We're already explaining this at the beginning of the section but it seems that's not enough. <enter>  Closes   <issue_link> "
https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce,Add missing Call wrappers as return type 
https://github.com/square/okhttp/commit/99f2bafe1c0abb2791131dde5a702d3bb3ba28f3,"Fix isClosed() when a cache has not been initialized  <enter> isClosed() now means 'has close() been called', after commit  <otherCommit_link>  it meant 'has not been initialized or close() has been called'. <enter> Introduced explicit closed state. Minor tweak to use initialized state to determine whether cleanup will do anything. Added a test. "
https://github.com/square/retrofit/commit/6f8a9a664c0198992b8478e0671cc4a7db4f1d8e,Add missing import. 
https://github.com/junit-team/junit4/commit/5785d9df8fe25f68567272850cd65b4dc07da617,Deprecate rule ExpectedException ( <pr_link> )  <enter> The method Assert.assertThrows provides a nicer way for verifying exceptions. In addition the use of ExpectedException is error-prone when used with other rules like TestWatcher because the order of rules is important in that case. 
https://github.com/square/okhttp/commit/6909923b89d98fef39600a170aa50e566dbb730a,Update CHANGELOG.md 
https://github.com/square/retrofit/commit/fb746cb2f67a51c100e368844ac26dedb9e8eac4,"Expose success type on RetrofitError.  <enter> There's a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in in a follow-up. "
https://github.com/square/okhttp/commit/2ec2027fc00e24a83cd7bb7fef8b11e7c751bc13,Add missing copyright headers.  <enter> <issue_link> 
https://github.com/square/okhttp/commit/aaf2695b00dfd69df6fd915ba16665eee8c1962d,"Fix ResponseCacheTest for Android  <enter> Pull  <pr_link>  broke ResponseCacheTest on Android. <enter> The test was asserting a header generated using a copy of the old broken implementation. <enter> The test now just uses HttpDate, which now has its own tests. "
https://github.com/spring-projects/spring-boot/commit/5e9b8c3340d25fbf0e7d64b306ae7b3557188b9a,Add missing depdendency 
https://github.com/spring-projects/spring-boot/commit/e370b592d66ad9b01ff2bfff4b5991f0ac3a9751,"Introduce defined extension point for modifying the environment  <enter> The commit introduces a new extension point, EnvironmentPostProcessor, that can be implemented by classes that want to modify the environment. Implementations of EnvironmentPostProcessor are loaded via spring.factories and called in response to the ApplicationEnvironmentPreparedEvent. Application listeners that wish to work with the post-processed environment can continue to listen to ApplicationEnvironmentPreparedEvent and order themselves to run after EnvironmentPostProcessingApplicationListener. <enter> Existing ApplicationListeners that modify the environment have, where possible, been updated to implement EnvironmentPostProcessor instead. <enter>  Closes   <issue_link> "
https://github.com/apache/dubbo/commit/b0064d78a3b929eb3b25e0de9055412cb61f48ce,Make code of process callback of method cleaner in DubboBeanDefinitionParser ( <pr_link> ) 
